codes, ebits, ll_aht, d_aht, ratio
519, 98, 19128, 10007, 2.031131
519, 98, 19135, 10007, 2.031470
519, 98, 19139, 10011, 2.031877
519, 98, 19145, 10011, 2.031455
519, 98, 19151, 10011, 2.031725
519, 98, 19154, 10015, 2.032064
519, 98, 19159, 10019, 2.032124
519, 98, 19165, 10024, 2.031766
519, 98, 19168, 10027, 2.030652
519, 98, 19171, 10030, 2.030369
519, 98, 19175, 10035, 2.030291
519, 98, 19178, 10039, 2.029938
519, 98, 19182, 10043, 2.029792
519, 98, 19185, 10047, 2.029302
519, 98, 19189, 10051, 2.029432
519, 98, 19195, 10054, 2.029078
519, 98, 19198, 10059, 2.028381
519, 98, 19201, 10063, 2.028443
519, 98, 19207, 10068, 2.028502
519, 98, 19211, 10071, 2.027463
519, 98, 19214, 10075, 2.026976
519, 98, 19217, 10078, 2.026696
519, 98, 19220, 10083, 2.026688
519, 98, 19225, 10088, 2.026817
519, 98, 19228, 10095, 2.026396
519, 98, 19231, 10098, 2.026253
519, 98, 19235, 10101, 2.026042
519, 98, 19238, 10105, 2.025693
519, 98, 19242, 10109, 2.025686
519, 98, 19245, 10113, 2.025338
519, 98, 19248, 10118, 2.025194
519, 98, 19254, 10118, 2.025052
519, 98, 19257, 10123, 2.025456
519, 98, 19261, 10127, 2.025449
519, 98, 19268, 10133, 2.025369
519, 98, 19272, 10138, 2.024065
519, 98, 19282, 10138, 2.023784
519, 98, 19285, 10141, 2.024052
519, 98, 19289, 10146, 2.023976
519, 98, 19292, 10150, 2.023630
519, 98, 19297, 10150, 2.023558
519, 98, 19307, 10150, 2.024095
519, 98, 19315, 10150, 2.024497
519, 98, 19318, 10155, 2.024899
524, 101, 19329, 10155, 2.025632
524, 101, 19332, 10159, 2.025967
524, 101, 19336, 10162, 2.025757
524, 101, 19342, 10169, 2.025813
524, 101, 19348, 10169, 2.024992
524, 101, 19355, 10169, 2.025326
524, 101, 19358, 10174, 2.025727
524, 101, 19363, 10178, 2.025787
524, 101, 19370, 10183, 2.025505
524, 101, 19373, 10187, 2.024209
524, 101, 19379, 10191, 2.024336
524, 101, 19382, 10195, 2.023585
524, 101, 19386, 10202, 2.023644
524, 101, 19390, 10209, 2.023567
524, 101, 19394, 10213, 2.023155
524, 101, 19398, 10217, 2.022878
524, 101, 19401, 10220, 2.022467
524, 101, 19406, 10224, 2.022528
524, 101, 19409, 10228, 2.021915
524, 101, 19412, 10232, 2.021842
524, 101, 19415, 10236, 2.021770
524, 101, 19421, 10241, 2.021964
524, 101, 19424, 10246, 2.021149
524, 101, 19430, 10253, 2.021342
524, 101, 19435, 10257, 2.020460
524, 101, 19441, 10261, 2.020049
524, 101, 19444, 10266, 2.019103
524, 101, 19448, 10271, 2.019030
524, 101, 19451, 10276, 2.018756
518, 103, 19454, 10280, 2.018285
518, 103, 19457, 10287, 2.018278
518, 103, 19461, 10291, 2.018274
518, 103, 19466, 10298, 2.018266
518, 103, 19469, 10302, 2.017659
518, 103, 19472, 10306, 2.017454
518, 103, 19475, 10311, 2.017583
518, 103, 19483, 10311, 2.017445
518, 103, 19486, 10316, 2.017842
518, 103, 19494, 10320, 2.018102
518, 103, 19499, 10325, 2.015958
518, 103, 19502, 10328, 2.015288
518, 103, 19505, 10333, 2.015284
518, 103, 19510, 10336, 2.015280
518, 103, 19514, 10340, 2.014743
518, 103, 19517, 10344, 2.014273
518, 103, 19521, 10347, 2.014071
518, 103, 19524, 10351, 2.013735
518, 103, 19527, 10355, 2.013665
518, 103, 19530, 10359, 2.013596
518, 103, 19533, 10365, 2.013658
518, 103, 19539, 10372, 2.013984
518, 103, 19542, 10376, 2.013251
518, 103, 19545, 10379, 2.013248
518, 103, 19550, 10383, 2.013310
518, 103, 19553, 10387, 2.012711
518, 103, 19559, 10392, 2.012772
518, 103, 19563, 10396, 2.011974
518, 103, 19567, 10399, 2.011641
518, 103, 19570, 10402, 2.011242
518, 103, 19576, 10406, 2.011238
518, 103, 19582, 10410, 2.010706
518, 103, 19585, 10413, 2.009912
518, 103, 19591, 10413, 2.009778
513, 105, 19598, 10413, 2.009909
513, 105, 19604, 10413, 2.010171
513, 105, 19611, 10413, 2.010498
513, 105, 19614, 10418, 2.010891
513, 105, 19617, 10424, 2.010954
513, 105, 19624, 10428, 2.011016
513, 105, 19628, 10433, 2.009893
513, 105, 19631, 10438, 2.009495
513, 105, 19635, 10441, 2.009296
513, 105, 19638, 10445, 2.008833
513, 105, 19641, 10452, 2.008830
513, 105, 19644, 10456, 2.008631
513, 105, 19648, 10460, 2.008629
513, 105, 19651, 10464, 2.008168
513, 105, 19654, 10468, 2.008100
505, 107, 19657, 10475, 2.007706
505, 107, 19663, 10479, 2.007703
506, 107, 19673, 10479, 2.006980
506, 107, 19676, 10483, 2.007306
506, 107, 19679, 10488, 2.007173
506, 107, 19684, 10494, 2.007367
506, 107, 19689, 10498, 2.006907
506, 107, 19696, 10498, 2.006317
506, 107, 19702, 10498, 2.006577
506, 107, 19705, 10502, 2.006902
506, 107, 19708, 10506, 2.006835
506, 107, 19712, 10510, 2.006703
506, 107, 19715, 10514, 2.006245
506, 107, 19720, 10519, 2.006504
506, 107, 19723, 10523, 2.005915
506, 107, 19727, 10527, 2.005914
506, 107, 19733, 10531, 2.005781
506, 107, 19739, 10535, 2.005259
506, 107, 19745, 10539, 2.004346
506, 107, 19748, 10543, 2.003371
506, 107, 19754, 10547, 2.003370
506, 107, 19757, 10551, 2.002526
506, 107, 19760, 10555, 2.002331
506, 107, 19769, 10559, 2.002654
506, 107, 19778, 10559, 1.999871
506, 107, 19781, 10563, 2.000194
506, 107, 19788, 10563, 2.000258
513, 105, 19791, 10566, 2.000840
513, 105, 19794, 10570, 2.000904
506, 107, 19797, 10577, 2.000710
506, 107, 19802, 10581, 2.000645
513, 105, 19808, 10584, 2.000516
513, 105, 19814, 10584, 1.999355
513, 105, 19817, 10588, 1.999678
513, 105, 19820, 10592, 1.999742
513, 105, 19823, 10600, 2.000064
513, 105, 19826, 10605, 2.000193
513, 105, 19830, 10609, 2.000322
513, 105, 19833, 10613, 2.000000
513, 105, 19838, 10617, 1.999936
513, 105, 19841, 10621, 1.999357
513, 105, 19846, 10624, 1.999228
513, 105, 19851, 10628, 1.998779
513, 105, 19859, 10628, 1.998265
513, 105, 19867, 10628, 1.998651
513, 105, 19873, 10632, 1.999165
513, 105, 19879, 10636, 1.998652
513, 105, 19884, 10640, 1.997947
513, 105, 19890, 10644, 1.997563
513, 105, 19894, 10649, 1.996988
513, 105, 19898, 10656, 1.996925
513, 105, 19903, 10661, 1.996670
513, 105, 19909, 10665, 1.996288
513, 105, 19912, 10669, 1.995459
513, 105, 19917, 10672, 1.995332
513, 105, 19923, 10676, 1.994951
513, 105, 19928, 10680, 1.994252
506, 107, 19931, 10687, 1.993553
506, 107, 19940, 10687, 1.993491
506, 107, 19949, 10687, 1.993938
506, 107, 19952, 10691, 1.994258
513, 105, 19955, 10694, 1.994450
513, 105, 19959, 10697, 1.994515
506, 107, 19964, 10702, 1.993944
506, 107, 19968, 10706, 1.993437
506, 107, 19971, 10709, 1.992931
506, 107, 19974, 10713, 1.992742
506, 107, 19982, 10717, 1.993125
506, 107, 19985, 10721, 1.991416
506, 107, 19989, 10727, 1.991672
506, 107, 19992, 10731, 1.991357
506, 107, 19998, 10736, 1.991424
506, 107, 20004, 10740, 1.990794
506, 107, 20009, 10746, 1.989977
500, 109, 20015, 10750, 1.989348
500, 109, 20021, 10754, 1.988343
500, 109, 20025, 10758, 1.987716
500, 109, 20028, 10764, 1.987405
500, 109, 20034, 10764, 1.987156
500, 109, 20040, 10764, 1.987410
500, 109, 20043, 10768, 1.987727
500, 109, 20048, 10772, 1.987919
500, 109, 20054, 10778, 1.987672
500, 109, 20057, 10782, 1.986984
500, 109, 20062, 10787, 1.986988
500, 109, 20065, 10791, 1.986427
500, 109, 20069, 10796, 1.986368
500, 109, 20075, 10801, 1.986310
500, 109, 20079, 10805, 1.985562
500, 109, 20085, 10808, 1.985378
500, 109, 20088, 10812, 1.984194
500, 109, 20097, 10812, 1.984136
500, 109, 20101, 10818, 1.984641
500, 109, 20104, 10822, 1.984332
500, 109, 20107, 10826, 1.984148
500, 109, 20112, 10830, 1.984090
500, 109, 20116, 10834, 1.983595
500, 109, 20119, 10838, 1.983163
500, 109, 20123, 10844, 1.983417
500, 109, 20128, 10847, 1.983172
500, 109, 20132, 10850, 1.982616
500, 109, 20136, 10856, 1.982497
500, 109, 20141, 10856, 1.981940
495, 106, 20155, 10856, 1.982192
495, 106, 20161, 10856, 1.982444
495, 106, 20164, 10861, 1.982821
495, 106, 20173, 10861, 1.983013
495, 106, 20182, 10861, 1.983452
495, 106, 20185, 10865, 1.983767
495, 106, 20195, 10865, 1.983772
495, 106, 20199, 10869, 1.984149
495, 106, 20203, 10873, 1.983780
495, 106, 20206, 10879, 1.983474
495, 106, 20209, 10883, 1.983416
495, 106, 20212, 10889, 1.983358
495, 106, 20215, 10895, 1.983425
495, 106, 20218, 10900, 1.983305
495, 106, 20222, 10904, 1.983433
495, 106, 20227, 10908, 1.983252
495, 106, 20230, 10914, 1.982823
495, 106, 20239, 10914, 1.982890
495, 106, 20245, 10914, 1.983141
495, 106, 20251, 10914, 1.983392
495, 106, 20254, 10922, 1.983955
495, 106, 20263, 10922, 1.984145
495, 106, 20273, 10922, 1.984645
495, 106, 20278, 10928, 1.985208
495, 106, 20287, 10928, 1.984779
495, 106, 20291, 10932, 1.985154
495, 106, 20297, 10936, 1.985035
495, 106, 20301, 10940, 1.984296
495, 106, 20304, 10943, 1.983805
495, 106, 20307, 10947, 1.983623
495, 106, 20313, 10947, 1.983626
495, 106, 20316, 10951, 1.983938
495, 106, 20319, 10956, 1.984066
495, 106, 20322, 10960, 1.984131
495, 106, 20328, 10960, 1.984010
495, 106, 20334, 10960, 1.984260
495, 106, 20337, 10964, 1.984572
495, 106, 20340, 10969, 1.984700
495, 106, 20343, 10973, 1.984765
495, 106, 20346, 10977, 1.984706
495, 106, 20351, 10982, 1.984958
495, 106, 20360, 10982, 1.984530
495, 106, 20366, 10986, 1.985028
495, 106, 20370, 10990, 1.984046
495, 106, 20376, 10990, 1.983680
495, 106, 20382, 10990, 1.983929
495, 106, 20389, 10990, 1.984240
495, 106, 20392, 10994, 1.984551
495, 106, 20396, 10999, 1.984740
495, 106, 20402, 11003, 1.984622
495, 106, 20406, 11009, 1.984135
495, 106, 20413, 11013, 1.984079
495, 106, 20417, 11017, 1.982609
495, 106, 20421, 11021, 1.982368
495, 106, 20424, 11025, 1.981943
495, 106, 20430, 11028, 1.981887
495, 106, 20433, 11033, 1.981034
495, 106, 20436, 11036, 1.980793
495, 106, 20439, 11040, 1.980736
495, 106, 20442, 11044, 1.980557
495, 106, 20445, 11048, 1.980378
495, 106, 20450, 11052, 1.980444
495, 106, 20454, 11056, 1.979961
495, 106, 20460, 11062, 1.979968
495, 106, 20463, 11066, 1.979301
495, 106, 20466, 11070, 1.979123
495, 106, 20469, 11074, 1.978945
495, 106, 20475, 11074, 1.978949
495, 106, 20482, 11074, 1.979258
495, 106, 20485, 11078, 1.979567
495, 106, 20488, 11082, 1.979510
495, 106, 20492, 11086, 1.979515
495, 106, 20495, 11090, 1.979215
495, 106, 20499, 11094, 1.979099
495, 106, 20502, 11099, 1.978739
495, 106, 20505, 11103, 1.978561
492, 106, 20514, 11103, 1.978444
492, 106, 20517, 11109, 1.978875
492, 106, 20521, 11113, 1.979002
492, 106, 20524, 11118, 1.978764
492, 106, 20530, 11122, 1.978770
492, 106, 20535, 11126, 1.977624
492, 106, 20538, 11130, 1.977083
492, 106, 20541, 11134, 1.977149
492, 106, 20546, 11138, 1.977216
492, 106, 20550, 11142, 1.976737
492, 106, 20554, 11148, 1.976623
492, 106, 20558, 11152, 1.976387
492, 106, 20561, 11156, 1.975969
492, 106, 20567, 11162, 1.976099
492, 106, 20570, 11167, 1.975260
492, 106, 20573, 11171, 1.975205
492, 106, 20576, 11175, 1.975029
492, 106, 20580, 11179, 1.974915
492, 106, 20583, 11183, 1.974498
492, 106, 20586, 11187, 1.974323
492, 106, 20592, 11191, 1.974572
492, 106, 20595, 11195, 1.973675
492, 106, 20600, 11199, 1.973622
492, 106, 20603, 11203, 1.973087
492, 106, 20606, 11207, 1.973032
492, 106, 20612, 11210, 1.973100
492, 106, 20616, 11215, 1.972567
492, 106, 20619, 11220, 1.972214
492, 106, 20626, 11220, 1.972280
492, 106, 20632, 11220, 1.972524
492, 106, 20635, 11224, 1.972830
492, 106, 20639, 11230, 1.972838
492, 106, 20642, 11234, 1.972425
492, 106, 20645, 11238, 1.972490
492, 106, 20650, 11242, 1.972558
492, 106, 20657, 11242, 1.972025
492, 106, 20660, 11246, 1.972330
492, 106, 20663, 11250, 1.972157
492, 106, 20667, 11254, 1.972163
492, 106, 20673, 11258, 1.972052
492, 106, 20679, 11262, 1.971105
492, 106, 20682, 11267, 1.970157
492, 106, 20685, 11271, 1.970104
492, 106, 20688, 11275, 1.970051
492, 106, 20695, 11275, 1.970117
492, 106, 20701, 11279, 1.970602
492, 106, 20704, 11283, 1.969715
492, 106, 20707, 11287, 1.969543
492, 106, 20710, 11291, 1.969609
492, 106, 20713, 11295, 1.969437
492, 106, 20716, 11299, 1.969503
492, 106, 20719, 11303, 1.969569
492, 106, 20722, 11307, 1.969397
492, 106, 20728, 11313, 1.969527
492, 106, 20734, 11317, 1.968705
492, 106, 20740, 11321, 1.968121
492, 106, 20746, 11327, 1.967421
492, 106, 20750, 11332, 1.966779
492, 106, 20753, 11335, 1.966312
492, 106, 20756, 11339, 1.966378
492, 106, 20760, 11343, 1.966504
492, 106, 20763, 11349, 1.966336
492, 106, 20766, 11354, 1.966226
492, 106, 20770, 11357, 1.966174
492, 106, 20773, 11361, 1.965768
492, 106, 20776, 11367, 1.965836
492, 106, 20779, 11371, 1.965784
492, 106, 20783, 11377, 1.965913
492, 106, 20786, 11381, 1.965507
492, 106, 20789, 11385, 1.965573
492, 106, 20792, 11390, 1.965581
492, 106, 20795, 11394, 1.965647
492, 106, 20800, 11397, 1.965656
492, 106, 20804, 11402, 1.965253
492, 106, 20807, 11406, 1.964966
492, 106, 20811, 11410, 1.965092
493, 106, 20815, 11413, 1.964747
493, 106, 20821, 11417, 1.964523
493, 106, 20824, 11421, 1.963532
493, 106, 20827, 11424, 1.963539
493, 106, 20831, 11427, 1.963370
493, 106, 20836, 11427, 1.962965
493, 106, 20844, 11427, 1.963326
493, 106, 20850, 11427, 1.963567
493, 106, 20856, 11427, 1.963808
493, 106, 20865, 11427, 1.964228
493, 106, 20868, 11431, 1.964529
493, 106, 20876, 11431, 1.964537
493, 106, 20883, 11431, 1.964838
496, 106, 20886, 11443, 1.965795
496, 106, 20890, 11454, 1.966221
496, 106, 20896, 11454, 1.965758
496, 106, 20899, 11458, 1.966058
496, 106, 20902, 11462, 1.966124
496, 106, 20908, 11465, 1.966309
496, 106, 20912, 11469, 1.965614
496, 106, 20917, 11474, 1.965507
496, 106, 20921, 11477, 1.964987
496, 106, 20925, 11483, 1.964881
496, 106, 20928, 11487, 1.964596
496, 106, 20932, 11490, 1.964428
496, 106, 20935, 11493, 1.964084
496, 106, 20939, 11497, 1.963976
496, 106, 20943, 11501, 1.963751
496, 106, 20946, 11505, 1.963350
496, 106, 20950, 11509, 1.963359
496, 106, 20954, 11515, 1.963137
496, 106, 20958, 11519, 1.962912
496, 106, 20961, 11523, 1.962629
496, 106, 20964, 11527, 1.962579
496, 106, 20967, 11531, 1.962528
496, 106, 20970, 11535, 1.962361
496, 106, 20974, 11541, 1.962489
496, 106, 20978, 11545, 1.962265
496, 106, 20983, 11548, 1.962042
496, 106, 20986, 11552, 1.961527
496, 106, 20992, 11552, 1.961302
496, 106, 20999, 11552, 1.961600
496, 106, 21002, 11555, 1.961839
496, 106, 21005, 11559, 1.961789
496, 106, 21008, 11565, 1.961973
496, 106, 21011, 11568, 1.961980
496, 106, 21019, 11574, 1.962343
496, 106, 21023, 11577, 1.960671
496, 106, 21026, 11583, 1.960392
496, 106, 21031, 11588, 1.960635
496, 106, 21034, 11593, 1.960182
496, 106, 21038, 11599, 1.960193
496, 106, 21042, 11603, 1.959972
496, 106, 21045, 11607, 1.959691
496, 106, 21050, 11612, 1.959703
496, 106, 21053, 11617, 1.959251
496, 106, 21058, 11621, 1.959319
496, 106, 21064, 11625, 1.958986
496, 106, 21067, 11629, 1.958130
496, 106, 21070, 11633, 1.958081
496, 106, 21073, 11637, 1.958147
496, 106, 21076, 11641, 1.958213
496, 106, 21079, 11645, 1.958279
496, 106, 21082, 11649, 1.958231
496, 106, 21085, 11653, 1.958297
496, 106, 21091, 11656, 1.958365
496, 106, 21094, 11662, 1.957744
496, 106, 21098, 11666, 1.957754
496, 106, 21103, 11670, 1.957478
496, 106, 21106, 11675, 1.957029
496, 106, 21109, 11681, 1.957098
496, 106, 21113, 11686, 1.957052
496, 106, 21119, 11689, 1.956891
496, 106, 21123, 11695, 1.956331
496, 106, 21126, 11699, 1.955939
496, 106, 21130, 11705, 1.956066
496, 106, 21134, 11708, 1.955675
496, 106, 21138, 11712, 1.955343
496, 106, 21142, 11716, 1.955010
496, 106, 21145, 11720, 1.954620
496, 106, 21149, 11724, 1.954630
496, 106, 21153, 11730, 1.954415
496, 106, 21156, 11735, 1.954198
496, 106, 21159, 11739, 1.954264
496, 106, 21162, 11743, 1.954103
496, 106, 21166, 11749, 1.954116
496, 106, 21169, 11753, 1.953727
496, 106, 21175, 11753, 1.953735
496, 106, 21178, 11758, 1.954087
496, 106, 21182, 11764, 1.954328
496, 106, 21188, 11768, 1.954228
496, 106, 21192, 11771, 1.953157
496, 106, 21195, 11775, 1.952882
496, 106, 21198, 11779, 1.952949
496, 106, 21201, 11783, 1.952902
496, 106, 21208, 11783, 1.952968
496, 106, 21214, 11783, 1.953203
496, 106, 21217, 11787, 1.953496
496, 106, 21220, 11791, 1.953449
496, 106, 21224, 11796, 1.953632
496, 106, 21230, 11800, 1.953532
496, 106, 21235, 11804, 1.952920
496, 106, 21238, 11808, 1.952420
496, 106, 21243, 11812, 1.952489
496, 106, 21247, 11816, 1.952047
496, 106, 21250, 11820, 1.951661
496, 106, 21256, 11820, 1.951556
496, 106, 21263, 11820, 1.951848
496, 106, 21269, 11820, 1.952083
496, 106, 21275, 11820, 1.952317
496, 106, 21281, 11820, 1.952552
496, 106, 21288, 11820, 1.952844
496, 106, 21291, 11823, 1.953079
496, 106, 21294, 11827, 1.953145
496, 106, 21297, 11833, 1.953214
496, 106, 21303, 11833, 1.953222
496, 106, 21307, 11838, 1.953630
496, 106, 21312, 11843, 1.953417
496, 106, 21315, 11847, 1.952918
496, 106, 21318, 11853, 1.952987
496, 106, 21322, 11857, 1.952885
496, 106, 21328, 11857, 1.952441
496, 106, 21334, 11857, 1.952675
496, 106, 21343, 11857, 1.953083
496, 106, 21347, 11860, 1.953374
496, 106, 21352, 11865, 1.953275
496, 106, 21355, 11868, 1.952719
496, 106, 21358, 11871, 1.952727
499, 106, 21361, 11882, 1.953370
499, 106, 21366, 11887, 1.953609
499, 106, 21369, 11890, 1.953054
499, 106, 21372, 11894, 1.953120
499, 106, 21379, 11894, 1.953073
499, 106, 21382, 11898, 1.953364
499, 106, 21386, 11902, 1.953262
499, 106, 21390, 11906, 1.953048
499, 106, 21393, 11910, 1.952776
499, 106, 21399, 11910, 1.952784
499, 106, 21405, 11910, 1.953017
506, 104, 21408, 11915, 1.953653
506, 104, 21413, 11918, 1.953551
506, 104, 21420, 11921, 1.953227
506, 104, 21423, 11925, 1.951834
506, 104, 21429, 11929, 1.951847
506, 104, 21432, 11933, 1.951241
506, 104, 21435, 11938, 1.951140
506, 104, 21438, 11942, 1.951094
506, 104, 21443, 11947, 1.951220
506, 104, 21449, 11953, 1.951012
506, 104, 21454, 11957, 1.950522
506, 104, 21458, 11961, 1.950086
506, 104, 21461, 11965, 1.949817
506, 104, 21465, 11969, 1.949940
506, 104, 21468, 11974, 1.949616
506, 104, 21475, 11979, 1.949745
506, 104, 21478, 11984, 1.948530
496, 106, 21488, 11984, 1.948310
496, 106, 21497, 11984, 1.948714
496, 106, 21501, 11988, 1.949060
496, 106, 21510, 11988, 1.948794
496, 106, 21513, 11991, 1.949026
496, 106, 21519, 12001, 1.949494
496, 106, 21522, 12006, 1.948949
496, 106, 21525, 12010, 1.949015
496, 106, 21528, 12014, 1.949081
496, 106, 21531, 12018, 1.949147
496, 106, 21534, 12022, 1.949101
496, 106, 21544, 12022, 1.949227
496, 106, 21547, 12027, 1.949572
496, 106, 21550, 12031, 1.949638
496, 106, 21553, 12034, 1.949646
496, 106, 21556, 12038, 1.949490
496, 106, 21559, 12043, 1.949390
496, 106, 21562, 12046, 1.949399
496, 106, 21569, 12046, 1.949242
496, 106, 21572, 12050, 1.949530
496, 106, 21575, 12053, 1.949539
496, 106, 21578, 12057, 1.949604
496, 106, 21581, 12061, 1.949559
496, 106, 21587, 12061, 1.949567
496, 106, 21593, 12061, 1.949798
493, 106, 21603, 12061, 1.950085
492, 106, 21609, 12070, 1.950771
492, 106, 21613, 12074, 1.950006
492, 106, 21616, 12078, 1.949738
492, 106, 21619, 12083, 1.949861
492, 106, 21625, 12083, 1.949869
492, 106, 21628, 12088, 1.950213
492, 106, 21631, 12092, 1.950168
492, 106, 21634, 12101, 1.950406
492, 106, 21639, 12106, 1.950642
492, 106, 21646, 12110, 1.950380
492, 106, 21649, 12114, 1.949007
492, 106, 21652, 12118, 1.948962
492, 106, 21655, 12122, 1.948807
492, 106, 21658, 12125, 1.948815
492, 106, 21662, 12131, 1.949051
492, 106, 21668, 12134, 1.948898
492, 106, 21673, 12137, 1.948358
492, 106, 21676, 12142, 1.947928
492, 106, 21684, 12147, 1.948113
492, 106, 21689, 12151, 1.946750
492, 106, 21693, 12155, 1.946322
492, 106, 21699, 12159, 1.946117
492, 106, 21703, 12164, 1.945307
492, 106, 21706, 12169, 1.944990
492, 106, 21713, 12169, 1.945056
492, 106, 21719, 12169, 1.945284
492, 106, 21722, 12175, 1.945682
492, 106, 21728, 12179, 1.945917
492, 106, 21731, 12183, 1.945324
492, 106, 21734, 12187, 1.945280
492, 106, 21737, 12193, 1.945459
492, 106, 21740, 12197, 1.945524
492, 106, 21743, 12200, 1.945424
492, 106, 21747, 12205, 1.945492
492, 106, 21751, 12209, 1.945286
497, 104, 21756, 12214, 1.945360
497, 104, 21759, 12217, 1.944713
497, 104, 21762, 12221, 1.944669
497, 104, 21770, 12221, 1.944682
497, 104, 21779, 12221, 1.945078
497, 104, 21785, 12221, 1.945306
497, 104, 21792, 12221, 1.945590
497, 104, 21795, 12224, 1.945818
497, 104, 21802, 12224, 1.945774
497, 104, 21808, 12224, 1.946002
497, 104, 21814, 12224, 1.946230
497, 104, 21820, 12224, 1.946458
497, 104, 21826, 12224, 1.946685
497, 104, 21832, 12224, 1.946913
497, 104, 21835, 12233, 1.947478
497, 104, 21841, 12237, 1.947711
497, 104, 21846, 12240, 1.946849
497, 104, 21849, 12244, 1.946258
497, 104, 21852, 12247, 1.946049
497, 104, 21855, 12251, 1.945896
497, 104, 21858, 12254, 1.945687
497, 104, 21861, 12260, 1.945646
497, 104, 21865, 12264, 1.945767
497, 104, 21871, 12268, 1.945673
497, 104, 21876, 12273, 1.944709
497, 104, 21880, 12278, 1.944342
497, 104, 21883, 12282, 1.943972
497, 104, 21887, 12286, 1.943876
497, 104, 21891, 12290, 1.943563
497, 104, 21897, 12290, 1.943247
497, 104, 21900, 12294, 1.943529
497, 104, 21903, 12299, 1.943650
497, 104, 21908, 12303, 1.943610
497, 104, 21911, 12306, 1.943077
497, 104, 21917, 12306, 1.943087
497, 104, 21920, 12311, 1.943425
497, 104, 21924, 12314, 1.943490
497, 104, 21930, 12319, 1.943345
497, 104, 21933, 12324, 1.942707
497, 104, 21936, 12327, 1.942501
497, 104, 21939, 12331, 1.942458
497, 104, 21942, 12335, 1.942307
497, 104, 21945, 12340, 1.942319
497, 104, 21948, 12345, 1.942332
497, 104, 21953, 12349, 1.942293
497, 104, 21960, 12349, 1.941818
497, 104, 21966, 12349, 1.942043
497, 104, 21972, 12349, 1.942269
497, 104, 21978, 12349, 1.942495
497, 104, 21981, 12354, 1.942832
497, 104, 21984, 12358, 1.942681
497, 104, 21987, 12362, 1.942530
497, 104, 21990, 12366, 1.942595
497, 104, 21995, 12370, 1.942771
497, 104, 21999, 12375, 1.942408
497, 104, 22003, 12380, 1.942261
497, 104, 22008, 12383, 1.941950
497, 104, 22011, 12387, 1.941477
497, 104, 22018, 12387, 1.941542
497, 104, 22024, 12387, 1.941767
497, 104, 22027, 12391, 1.942047
497, 104, 22030, 12394, 1.941949
497, 104, 22033, 12398, 1.941907
497, 104, 22039, 12398, 1.941917
497, 104, 22042, 12403, 1.942252
497, 104, 22045, 12407, 1.942317
497, 104, 22048, 12411, 1.942167
497, 104, 22051, 12414, 1.941962
497, 104, 22054, 12419, 1.942082
497, 104, 22060, 12424, 1.942261
497, 104, 22063, 12433, 1.941421
497, 104, 22066, 12436, 1.941216
