bytes, codes, ebits, ll_aht, d_aht, ratio
38299, 534, 137, 141434, 11591, 4.013055
38303, 534, 137, 141440, 11595, 4.012897
38304, 534, 137, 141449, 11595, 4.013027
38305, 534, 137, 141457, 11595, 4.013131
38309, 534, 137, 141463, 11598, 4.012947
38310, 534, 137, 141472, 11598, 4.013078
38311, 534, 137, 141480, 11598, 4.013182
38312, 534, 137, 141487, 11598, 4.013260
38315, 534, 137, 141490, 11602, 4.013128
38316, 534, 137, 141499, 11602, 4.013258
38317, 534, 137, 141507, 11602, 4.013362
38318, 534, 137, 141514, 11602, 4.013440
38319, 534, 137, 141523, 11602, 4.013570
38320, 534, 137, 141531, 11602, 4.013674
38321, 534, 137, 141538, 11602, 4.013752
38322, 534, 137, 141547, 11602, 4.013882
38323, 534, 137, 141555, 11602, 4.013986
38324, 534, 137, 141562, 11602, 4.014064
38325, 534, 137, 141571, 11602, 4.014194
38326, 534, 137, 141579, 11602, 4.014298
38327, 534, 137, 141586, 11602, 4.014376
38328, 534, 137, 141595, 11602, 4.014506
38329, 534, 137, 141603, 11602, 4.014610
38330, 534, 137, 141610, 11602, 4.014688
38336, 534, 137, 141616, 11604, 4.014269
38339, 534, 137, 141619, 11608, 4.014137
38340, 534, 137, 141629, 11608, 4.014293
38341, 534, 137, 141637, 11608, 4.014397
38345, 534, 137, 141643, 11612, 4.014239
38348, 534, 137, 141646, 11616, 4.014108
38353, 534, 137, 141652, 11620, 4.013845
38354, 534, 137, 141659, 11620, 4.013923
38357, 534, 137, 141662, 11624, 4.013791
38363, 534, 137, 141668, 11626, 4.013372
38364, 534, 137, 141676, 11626, 4.013476
38365, 534, 137, 141683, 11626, 4.013554
38369, 534, 137, 141689, 11630, 4.013396
38372, 534, 137, 141692, 11632, 4.013213
38375, 534, 137, 141695, 11637, 4.013107
38378, 534, 137, 141698, 11642, 4.013002
38379, 534, 137, 141705, 11642, 4.013080
38380, 534, 137, 141713, 11642, 4.013184
38381, 534, 137, 141721, 11642, 4.013288
38382, 534, 137, 141730, 11642, 4.013418
38383, 534, 137, 141737, 11642, 4.013496
38384, 534, 137, 141744, 11642, 4.013573
38385, 534, 137, 141754, 11642, 4.013729
38386, 534, 137, 141761, 11642, 4.013807
38387, 534, 137, 141770, 11642, 4.013937
38388, 534, 137, 141778, 11642, 4.014041
38389, 534, 137, 141786, 11642, 4.014145
38390, 534, 137, 141795, 11642, 4.014275
38391, 534, 137, 141804, 11642, 4.014404
38392, 534, 137, 141813, 11642, 4.014534
38393, 534, 137, 141821, 11642, 4.014638
38394, 534, 137, 141829, 11642, 4.014742
38395, 534, 137, 141838, 11642, 4.014872
38396, 534, 137, 141847, 11642, 4.015002
38397, 534, 137, 141855, 11642, 4.015105
38398, 521, 137, 141864, 11642, 4.014897
38399, 521, 137, 141871, 11642, 4.014974
38400, 521, 137, 141879, 11642, 4.015078
38401, 521, 137, 141888, 11642, 4.015208
38402, 521, 137, 141897, 11642, 4.015338
38403, 521, 137, 141905, 11642, 4.015442
38404, 521, 137, 141915, 11642, 4.015597
38405, 521, 137, 141924, 11642, 4.015727
38406, 521, 137, 141932, 11642, 4.015831
38407, 521, 137, 141941, 11642, 4.015961
38408, 521, 137, 141949, 11642, 4.016064
38409, 521, 137, 141958, 11642, 4.016194
38410, 521, 137, 141967, 11642, 4.016324
38411, 521, 137, 141975, 11642, 4.016428
38412, 521, 137, 141984, 11642, 4.016557
38413, 521, 137, 141992, 11642, 4.016661
38414, 521, 137, 142001, 11642, 4.016791
38415, 521, 137, 142010, 11642, 4.016920
38416, 521, 137, 142018, 11642, 4.017024
38417, 523, 135, 142026, 11642, 4.017128
38418, 515, 135, 142036, 11642, 4.017075
38419, 515, 135, 142045, 11642, 4.017205
38420, 515, 135, 142053, 11642, 4.017309
38421, 515, 135, 142061, 11642, 4.017412
38422, 515, 135, 142070, 11642, 4.017542
38423, 515, 135, 142078, 11642, 4.017646
38424, 515, 135, 142086, 11642, 4.017749
38425, 515, 135, 142095, 11642, 4.017879
38426, 515, 135, 142104, 11642, 4.018009
38427, 515, 135, 142113, 11642, 4.018138
38428, 515, 135, 142123, 11642, 4.018294
38429, 515, 135, 142130, 11642, 4.018372
38430, 515, 135, 142139, 11642, 4.018501
38431, 515, 135, 142148, 11642, 4.018631
38432, 515, 135, 142156, 11642, 4.018734
38433, 515, 135, 142164, 11642, 4.018838
38434, 515, 135, 142173, 11642, 4.018968
38435, 515, 135, 142181, 11642, 4.019071
38436, 515, 135, 142190, 11642, 4.019201
38437, 515, 135, 142199, 11642, 4.019330
38438, 515, 135, 142207, 11642, 4.019434
38439, 515, 135, 142216, 11642, 4.019563
38440, 515, 135, 142225, 11642, 4.019693
38441, 515, 135, 142233, 11642, 4.019797
38442, 515, 135, 142243, 11642, 4.019952
38443, 515, 135, 142252, 11642, 4.020082
38444, 515, 135, 142260, 11642, 4.020185
38445, 515, 135, 142269, 11642, 4.020315
38446, 515, 135, 142277, 11642, 4.020418
38447, 515, 135, 142284, 11642, 4.020496
38448, 515, 135, 142294, 11642, 4.020651
38449, 515, 135, 142302, 11642, 4.020755
38450, 515, 135, 142309, 11642, 4.020832
38451, 515, 135, 142317, 11642, 4.020936
38452, 515, 135, 142325, 11642, 4.021039
38453, 515, 135, 142333, 11642, 4.021143
38454, 515, 135, 142340, 11642, 4.021220
38455, 515, 135, 142347, 11642, 4.021298
38456, 515, 135, 142354, 11642, 4.021375
38459, 515, 135, 142357, 11647, 4.021269
38462, 515, 135, 142360, 11653, 4.021190
38463, 515, 135, 142369, 11653, 4.021319
38464, 515, 135, 142376, 11653, 4.021397
38465, 515, 135, 142383, 11653, 4.021474
38468, 515, 135, 142386, 11658, 4.021368
38469, 515, 135, 142396, 11658, 4.021524
38470, 515, 135, 142403, 11658, 4.021601
38471, 515, 135, 142410, 11658, 4.021679
38474, 515, 135, 142413, 11664, 4.021599
38477, 515, 135, 142416, 11668, 4.021467
38495, 515, 135, 142426, 11670, 4.019899
38498, 515, 135, 142429, 11672, 4.019715
38499, 515, 135, 142438, 11672, 4.019845
38500, 515, 135, 142447, 11672, 4.019974
38501, 515, 135, 142456, 11672, 4.020103
38502, 522, 135, 142465, 11672, 4.020415
38503, 522, 135, 142474, 11672, 4.020544
38504, 522, 135, 142483, 11672, 4.020673
38505, 522, 135, 142491, 11672, 4.020777
38506, 522, 135, 142500, 11672, 4.020906
38507, 522, 135, 142509, 11672, 4.021035
38513, 522, 135, 142515, 11674, 4.020616
38514, 522, 135, 142522, 11674, 4.020694
38515, 522, 135, 142531, 11674, 4.020823
38516, 522, 135, 142539, 11674, 4.020926
38517, 522, 135, 142546, 11674, 4.021004
38518, 522, 135, 142555, 11674, 4.021133
38519, 522, 135, 142564, 11674, 4.021262
38525, 522, 135, 142570, 11676, 4.020844
38528, 522, 135, 142573, 11681, 4.020738
38534, 522, 135, 142579, 11683, 4.020320
38539, 522, 135, 142585, 11687, 4.020058
38546, 522, 135, 142593, 11689, 4.019587
38549, 522, 135, 142596, 11695, 4.019508
38552, 522, 135, 142599, 11699, 4.019376
38558, 522, 135, 142605, 11701, 4.018958
38561, 522, 135, 142608, 11706, 4.018853
38562, 522, 135, 142617, 11706, 4.018982
38563, 522, 135, 142625, 11706, 4.019086
38570, 522, 135, 142633, 11708, 4.018616
38571, 522, 135, 142642, 11708, 4.018745
38572, 522, 135, 142650, 11708, 4.018848
38573, 522, 135, 142658, 11708, 4.018951
38574, 522, 135, 142667, 11708, 4.019080
38575, 522, 135, 142675, 11708, 4.019183
38576, 522, 135, 142683, 11708, 4.019287
38577, 522, 135, 142692, 11708, 4.019416
38578, 522, 135, 142700, 11708, 4.019519
38579, 522, 135, 142708, 11708, 4.019622
38585, 522, 135, 142714, 11710, 4.019204
38588, 522, 135, 142717, 11714, 4.019073
38591, 522, 135, 142720, 11716, 4.018890
38592, 522, 135, 142728, 11716, 4.018994
38597, 522, 135, 142734, 11718, 4.018680
38598, 522, 135, 142742, 11718, 4.018783
38599, 522, 135, 142749, 11718, 4.018861
38600, 522, 135, 142757, 11718, 4.018964
38603, 522, 135, 142760, 11722, 4.018833
38606, 522, 135, 142763, 11725, 4.018676
38609, 522, 135, 142766, 11730, 4.018571
38612, 522, 135, 142769, 11734, 4.018440
38615, 522, 135, 142772, 11738, 4.018309
38618, 522, 135, 142775, 11742, 4.018178
38621, 522, 135, 142778, 11747, 4.018073
38622, 522, 135, 142787, 11747, 4.018202
38623, 522, 135, 142796, 11747, 4.018331
38624, 522, 135, 142804, 11747, 4.018434
38625, 522, 135, 142813, 11747, 4.018563
38626, 522, 135, 142822, 11747, 4.018692
38627, 522, 135, 142830, 11747, 4.018795
38648, 522, 135, 142839, 11749, 4.016896
38653, 522, 135, 142845, 11752, 4.016609
38654, 522, 135, 142853, 11752, 4.016712
38657, 522, 135, 142856, 11754, 4.016530
38660, 522, 135, 142859, 11758, 4.016399
38663, 522, 135, 142862, 11760, 4.016217
38666, 522, 135, 142865, 11764, 4.016086
38669, 522, 135, 142868, 11767, 4.015930
38696, 522, 135, 142878, 11769, 4.013438
38702, 522, 135, 142884, 11773, 4.013074
38711, 522, 135, 142892, 11775, 4.012400
38712, 522, 135, 142901, 11775, 4.012528
38716, 522, 135, 142907, 11779, 4.012372
38747, 523, 141, 142918, 11781, 4.009678
38748, 523, 141, 142927, 11781, 4.009807
38749, 523, 141, 142935, 11781, 4.009910
38750, 523, 141, 142942, 11781, 4.009987
38789, 523, 141, 142952, 11783, 4.006265
38792, 523, 141, 142955, 11787, 4.006135
38797, 523, 141, 142961, 11791, 4.005877
38813, 523, 141, 142970, 11794, 4.004535
38814, 523, 141, 142976, 11794, 4.004586
38815, 523, 141, 142984, 11794, 4.004689
38818, 523, 141, 142987, 11798, 4.004560
38819, 523, 141, 142995, 11798, 4.004663
38823, 523, 141, 143001, 11806, 4.004611
38826, 523, 141, 143004, 11808, 4.004430
38827, 523, 141, 143012, 11808, 4.004533
38830, 523, 141, 143015, 11812, 4.004404
38831, 523, 141, 143022, 11812, 4.004481
38836, 523, 141, 143028, 11814, 4.004171
38837, 523, 141, 143036, 11814, 4.004274
38838, 523, 141, 143042, 11814, 4.004326
38839, 523, 141, 143051, 11814, 4.004454
38840, 523, 141, 143059, 11814, 4.004557
38861, 523, 141, 143068, 11817, 4.002702
38862, 523, 141, 143077, 11817, 4.002831
38863, 523, 141, 143086, 11817, 4.002959
38864, 523, 141, 143093, 11817, 4.003036
38865, 523, 141, 143101, 11817, 4.003139
38866, 523, 141, 143109, 11817, 4.003242
38867, 523, 141, 143117, 11817, 4.003345
38868, 523, 141, 143123, 11817, 4.003396
38869, 523, 141, 143132, 11817, 4.003525
38870, 523, 141, 143141, 11817, 4.003653
38871, 523, 141, 143149, 11817, 4.003756
38872, 523, 141, 143158, 11817, 4.003885
38873, 523, 141, 143166, 11817, 4.003987
